date,month,max_temp,min_temp,humidity,heat_index
2014-04-17,4,41.77237180242106,35.49501334045639,75.52211155957059,49.32458295837812
2014-04-18,4,38.34915562566368,32.371434604847394,65.97434110297303,44.946589735960984
2014-04-19,4,38.515100781445526,32.19301847067854,62.73057533862075,44.7881583153076
2014-04-20,4,37.85110816846767,31.86220017241627,69.00000005613566,44.75110817408124
2014-04-21,4,34.162457569401916,28.975471941662047,87.8879066088029,42.951248230282204
2014-04-22,4,37.94697224910156,31.123692333423858,47.36763301096515,42.68373555019808
2014-04-23,4,38.12046041988205,31.894698896770297,72.82027387574128,45.40248780745618
2014-04-24,4,42.92648422497057,36.90887097303691,55.883826978460974,48.51486692281667
2014-04-25,4,37.61527807043775,32.590644097716,64.80081603700269,44.095359674138024
2014-04-26,4,38.60309468466723,31.299586752732466,62.52119880921337,44.85521456558856
2014-04-27,4,37.93057646058951,31.265873715256404,60.716817422022444,44.00225820279176
2014-04-28,4,35.662643924760935,30.21556476212824,64.8953487094727,42.15217879570821
2014-04-29,4,40.28564562903004,33.283820775348104,53.6582885472221,45.65147448375225
2014-04-30,4,39.50386606537355,34.00143690375876,75.29180436127967,47.033046501501516
2014-05-01,5,39.58206389408609,34.36406738659713,47.058564888014,44.28792038288749
2014-05-02,5,36.18122509041052,30.940928207890806,70.39764512828341,43.22098960323886
2014-05-03,5,40.8055886218722,36.57665717496029,61.73464147465429,46.97905276933763
2014-05-04,5,35.196297874415436,28.72475549399723,53.29075106192546,40.52537298060798
2014-05-05,5,39.17371418760054,35.00485906593889,67.02383370598696,45.876097558199234
2014-05-06,5,42.380911251619956,37.60935508288572,49.43048913293522,47.32396016491348
2014-05-07,5,36.018927349738625,32.09451535881716,65.39713821719634,42.55864117145826
2014-05-08,5,36.86740454079445,30.953474233585347,50.77123092188445,41.9445276329829
2014-05-09,5,38.19930273017528,32.349623190447154,69.61272084317831,45.16057481449312
2014-05-10,5,36.993048691767605,31.319744904953968,55.756426663696246,42.56869135813723
2014-05-11,5,34.89867313786773,29.94125083253831,60.49005982970691,40.94767912083842
2014-05-12,5,38.137125949612056,33.3093597030487,67.93949387943162,44.93107533755522
2014-05-13,5,35.87539257254779,29.411022709001216,57.27457888157764,41.602850460705554
2014-05-14,5,38.947184861270365,33.497736792978856,64.42036000331697,45.38922086160206
2014-05-15,5,36.1611515315324,29.844793209996254,49.86169498755146,41.14732103028754
2014-05-16,5,41.099868810035076,35.9851174961593,71.30875603596155,48.23074441363123
2014-05-17,5,36.433493415327526,30.252430672556443,82.6491380555077,44.698407220878295
2014-05-18,5,37.35587696758865,30.052598930272588,92.92208867909962,46.64808583549861
2014-05-19,5,39.627034434739336,33.04086863434655,65.91168146666439,46.21820258140578
2014-05-20,5,35.53827136713209,29.95068518534857,72.88204140797187,42.826475507929274
2014-05-21,5,38.45491986920826,32.19772089885233,47.19374327092511,43.17429419630077
2014-05-22,5,40.614285508564855,34.85495068309507,80.02734326305588,48.61701983487045
2014-05-23,5,34.78503353087754,28.777153346182814,72.76228504724106,42.06126203560165
2014-05-24,5,38.36926771706461,32.69487876921311,60.16066555048767,44.385334272113376
2014-05-25,5,38.519765588496846,32.68410079438224,77.37180800289009,46.256946388785856
2014-05-26,5,39.56364574355462,33.35155239048045,62.455239233546585,45.809169666909284
2014-05-27,5,35.52609857824383,30.519457277825783,60.41974816985444,41.56807339522928
2014-05-28,5,35.35908677383145,30.37496560082143,69.75334925427491,42.33442169925894
2014-05-29,5,39.0438831312338,34.43242568506501,54.366455001696814,44.48052863140348
2014-05-30,5,38.59396934646637,34.194240450970085,75.21624764399948,46.115594110866326
2014-05-31,5,38.50098570069175,33.71826839291223,54.44010188073157,43.94499588876491
2014-06-01,6,38.69289641899395,32.53343391218982,54.49945210176814,44.14284162917077
2014-06-02,6,36.63995055684302,31.5327380723349,55.90310211591665,42.23026076843468
2014-06-03,6,38.464507394322005,31.95089293009091,72.59500037516122,45.72400743183813
2014-06-04,6,38.586144946597365,32.551431197844806,58.83224638480292,44.46936958507766
2014-06-05,6,36.571297163947264,32.53980137738532,51.520042156328316,41.72330137958009
2014-06-06,6,41.731549022289514,35.076573438067825,58.94320000064202,47.62586902235372
2014-06-07,6,38.94766584182358,32.13686719623187,64.67957629319513,45.41562347114309
2014-06-08,6,35.6173930055947,30.61125568042955,53.19027516335615,40.936420521930316
2014-06-09,6,39.31310721726766,32.89291567437267,53.48318890965656,44.661426108233314
2014-06-10,6,36.050636659545354,30.907134896954553,86.11296334099585,44.66193299364494
2014-06-11,6,39.57416920748491,33.476498830736574,56.394345961861134,45.21360380367102
2014-06-12,6,40.31719115801481,35.58168956496977,61.76957631226993,46.494148789241805
2014-06-13,6,36.35863536329658,32.15174181583116,61.32762999200714,42.49139836249729
2014-06-14,6,39.92675225848864,34.30956944810161,60.786431922295584,46.0053954507182
2014-06-15,6,38.825561853873,32.949290800147836,71.21346739969103,45.9469085938421
2014-06-16,6,39.64412031998898,34.041800013603584,74.4814295047205,47.09226327046103
2014-06-17,6,41.7935859653079,36.97761652353046,61.94045568468408,47.98763153377631
2014-06-18,6,37.50922376799426,31.909122830125394,52.63521713407651,42.77274548140191
2014-06-19,6,36.49252767128502,30.223232918704284,77.74440227848903,44.266967899133924
2014-06-20,6,36.22097114074895,30.265864170871488,64.04658908803317,42.62563004955227
2014-06-21,6,36.368379430069126,30.185878399469914,82.30321814857169,44.598701244926296
2014-06-22,6,37.84579658117179,32.51591178162602,42.54414102434837,42.100210683606626
2014-06-23,6,38.68230394963329,31.510586034917125,66.9540322128332,45.37770717091661
2014-06-24,6,38.55338159866004,33.72955493521482,84.18606333876208,46.97198793253625
2014-06-25,6,39.65436649807205,33.166806200985334,61.46735864561842,45.80110236263389
2014-06-26,6,38.02600378375581,30.84411269079585,62.74506576665364,44.30051036042118
2014-06-27,6,40.907068154314636,34.42616006156574,67.95511691590339,47.70257984590498
2014-06-28,6,37.470686333524085,31.673210560588917,59.41204181115043,43.411890514639126
2014-06-29,6,43.44033833317924,37.96863537984222,61.87928067947267,49.62826640112651
2014-06-30,6,39.25133469553001,32.21524704448375,61.62184905808597,45.413519601338606
2014-07-01,7,31.285684887167434,26.708659812429108,58.72579265573627,37.15826415274106
2014-07-02,7,30.858215003877774,25.828339264257416,77.2885655020056,38.587071554078335
2014-07-03,7,33.964944830486374,28.362502595978096,69.61078032296435,40.92602286278281
2014-07-04,7,32.5530744293483,25.3154206718363,67.50628232103303,39.3037026614516
2014-07-05,7,34.42800098818418,28.048233352143285,73.08571006890116,41.7365719950743
2014-07-06,7,33.94647524914709,28.914521007657335,62.35644166796533,40.182119415943625
2014-07-07,7,32.85434217468625,27.164649880071156,57.257961816470996,38.58013835633335
2014-07-08,7,31.30641256386319,25.920735707959487,58.973756953854426,37.20378825924863
2014-07-09,7,29.97030555062827,24.680094542861806,65.01783041104609,36.472088591732884
2014-07-10,7,32.10697009586596,25.12808053730918,54.40788291627098,37.54775838749306
2014-07-11,7,34.71279758864694,30.08454071791045,59.997389834133244,40.712536572060266
2014-07-12,7,33.428187488260406,25.819406632526032,59.838833581285655,39.41207084638897
2014-07-13,7,30.508522442576023,23.680292752391402,86.24556229829014,39.133078672405034
2014-07-14,7,33.34636185170236,26.255500181098665,37.261850600660836,37.07254691176845
2014-07-15,7,33.77063475945767,28.23357427148293,63.203802785943665,40.091015038052035
2014-07-16,7,31.232285127597734,25.382225846676842,82.2569379281477,39.45797892041251
2014-07-17,7,33.30745021189106,28.74060202641577,66.21844464132454,39.92929467602352
2014-07-18,7,33.116417436892,27.641079843958803,72.53417473421092,40.369834910313095
2014-07-19,7,30.714059404338755,24.220404556695605,65.99826315099767,37.313885719438524
2014-07-20,7,33.715574720696566,26.41951165891517,58.326666187835194,39.548241339480086
2014-07-21,7,34.12156905273647,29.22872586953892,42.58084065491087,38.37965311822756
2014-07-22,7,35.16610248635055,29.53160842333582,67.05455687036303,41.87155817338686
2014-07-23,7,35.10760410406981,29.25890332430233,57.24393395397609,40.83199749946742
2014-07-24,7,30.244661264085817,25.640450466278303,56.99664593834696,35.94432585792051
2014-07-25,7,31.124349920169756,24.533000678411355,60.01012744020888,37.12536266419065
2014-07-26,7,34.03007053441732,28.75406086615993,82.44861406623494,42.27493194104081
2014-07-27,7,34.027571901824416,28.22296225300144,89.04837542253972,42.93240944407839
2014-07-28,7,34.030095372612095,28.482044744523975,67.17207937528401,40.747303310140495
2014-07-29,7,40.705462981309445,35.49480148702912,60.35232776088272,46.74069575739772
2014-07-30,7,34.141781021386336,28.14882600686689,53.2277358254879,39.46455460393513
2014-07-31,7,35.271131280361196,29.486740858929217,69.68540161546069,42.23967144190726
2014-08-01,8,34.908003526986406,29.27986140926507,82.82905600065143,43.19090912705155
2014-08-02,8,34.3027825026116,29.03124412429194,62.526596129748434,40.555442115586445
2014-08-03,8,32.36946151071931,26.049936839936358,41.21003959246776,36.49046546996609
2014-08-04,8,34.51793844098653,26.86432117249425,71.70049671815524,41.68798811280206
2014-08-05,8,31.454349570924855,25.314462338085725,74.85399711450049,38.939749282374905
2014-08-06,8,32.52636278651998,25.530244571608854,49.141543596141524,37.440517146134134
2014-08-07,8,32.029272904341795,27.419494829495257,66.76484183662953,38.705757088004745
2014-08-08,8,33.163748278772644,27.005986839478876,69.51226016136098,40.11497429490874
2014-08-09,8,37.629317133347016,32.72668545231808,64.26892697991062,44.05620983133808
2014-08-10,8,29.265469614816503,24.742394542348404,57.09229080914646,34.97469869573115
2014-08-11,8,34.37252038074903,29.111891788208066,75.15937223563556,41.888457604312585
2014-08-12,8,29.774568257620697,22.582668923207123,60.966202540313176,35.871188511652015
2014-08-13,8,32.056136268421135,25.10612043975149,50.14813837300068,37.0709501057212
2014-08-14,8,35.17790119393473,28.93489647188033,44.50525514330319,39.628426708265046
2014-08-15,8,33.128560038190926,28.661260598080858,77.6084951999931,40.88940955819024
2014-08-16,8,30.844510444141388,25.040791095529325,71.16663976471118,37.96117442061251
2014-08-17,8,31.569392581480063,25.267692572578326,65.8797354712917,38.15736612860923
2014-08-18,8,34.35919549786935,28.183659268290754,60.59725363149197,40.41892086101855
2014-08-19,8,31.539266736565725,27.38306032004647,59.71001585796873,37.5102683223626
2014-08-20,8,33.43291717916395,28.323235027183824,54.24263351558389,38.85718053072234
2014-08-21,8,33.09114367980763,27.155221443956346,60.685443554401154,39.15968803524775
2014-08-22,8,31.696799304788367,25.16050839527118,43.79912784879826,36.07671208966819
2014-08-23,8,37.287888178650654,33.4840159997506,57.63936346531486,43.05182452518214
2014-08-24,8,34.26783804463602,28.42996202011588,61.89062483648906,40.456900528284926
2014-08-25,8,28.949714826684787,22.806666056805835,71.09880047190418,36.059594873875206
2014-08-26,8,33.372908629538856,26.523296641022643,64.60073536626636,39.83298216616549
2014-08-27,8,31.676427070463223,24.983569486225786,72.9492311387556,38.97135018433878
2014-08-28,8,34.70486666959245,28.122295350783645,78.4913510511343,42.55400177470588
2014-08-29,8,31.414958523134597,26.21489902983653,75.58170093824101,38.9731286169587
2014-08-30,8,32.7705271170662,28.67852925418951,69.70509847378557,39.74103696444476
2014-08-31,8,34.009974557960916,28.403027315022317,65.11862679180784,40.5218372371417
2014-09-01,9,34.73151038834024,27.72987856313168,55.19211991586441,40.250722379926685
2014-09-02,9,30.59940718588845,23.20595265836402,72.39944051379317,37.83935123726776
2014-09-03,9,32.3309975283181,25.620448426020314,81.7974738222153,40.51074491053963
2014-09-04,9,32.05010937767809,25.620768554876356,68.42106039650419,38.89221541732851
2014-09-05,9,31.693341534852575,25.31370188646661,84.17259148426123,40.1106006832787
2014-09-06,9,36.530908480562196,31.087027227322977,49.744282919389164,41.50533677250111
2014-09-07,9,33.809963421921914,27.940023715475533,53.45836615220459,39.15580003714237
2014-09-08,9,30.47823209132991,22.80916256550358,73.55201507748262,37.83343359907818
2014-09-09,9,34.83572389410955,29.778281899901426,67.64290210153251,41.6000141042628
2014-09-10,9,37.244312394025265,29.629533603315412,78.13782176571807,45.05809457059707
2014-09-11,9,35.06493052110229,29.38695867559435,64.8452835927326,41.54945888037555
2014-09-12,9,29.961260068091974,22.635827958996895,56.32024577471668,35.59328464556364
2014-09-13,9,32.0315318542675,27.438346863765037,62.86406757794958,38.317938612062456
2014-09-14,9,35.533822298373245,28.947918097208596,49.67316029076266,40.50113832744951
2014-09-15,9,31.58466106876244,26.321431204710063,53.714093269029654,36.95607039566541
2014-09-16,9,33.887638856292455,29.30290604821664,74.7244399791801,41.36008285421047
2014-09-17,9,34.549268106858676,28.330734064447732,73.7278741446961,41.92205552132829
2014-09-18,9,31.146139056843833,24.136667268247862,68.63004284806077,38.00914334164991
2014-09-19,9,32.8809492878764,27.725890726469892,47.78922479039531,37.65987176691593
2014-09-20,9,26.517465319861856,22.016481280320257,61.41596424487111,32.65906174434897
2014-09-21,9,30.95122471733142,25.043069481666375,52.75000111339949,36.22622482867137
2014-09-22,9,32.49486369721368,26.582299025990864,76.76533253787765,40.17139695100145
2014-09-23,9,30.504433636070303,23.956114008515804,59.16277866437399,36.4207115025077
2014-09-24,9,36.26482260786327,29.315228036498784,54.1425228921845,41.679074897081726
2014-09-25,9,30.139717244078735,24.19913242535123,65.29796165121425,36.669513409200164
2014-09-26,9,32.11991102660603,24.26440771181177,58.59845543165388,37.979756569771425
2014-09-27,9,33.26148115457218,27.03724641003689,79.83743910203707,41.24522506477589
2014-09-28,9,35.88254657813223,30.228973084139128,57.65189102465809,41.64773568059804
2014-09-29,9,30.128275697641122,25.73984305674395,51.00771740775369,35.229047438416494
2014-09-30,9,35.326327504309916,29.588987024626086,43.470864842424845,39.6734139885524
2014-10-01,10,32.020466122039174,26.35685306745031,64.69213497586586,38.48967961962576
2014-10-02,10,30.036982697904097,23.076677901622627,59.38069886142074,35.97505258404617
2014-10-03,10,32.92420694852654,26.461723324459683,50.71095393488273,37.99530234201481
2014-10-04,10,32.39811939114694,27.57748851277956,76.89226461255785,40.08734585240273
2014-10-05,10,30.79956624568241,24.627311859271373,71.67245147429242,37.966811393111655
2014-10-06,10,32.13960416998004,25.468072998250985,64.7178212106277,38.61138629104281
2014-10-07,10,31.22937280627648,23.701341446888648,78.64326244170867,39.09369905044735
2014-10-08,10,32.2270346905025,25.33953072308844,71.62536033398612,39.389570723901116
2014-10-09,10,33.3242613490421,26.563414694730618,56.771440984815676,39.001405447523666
2014-10-10,10,35.172033632290706,29.11194763767554,54.60779836009234,40.63281346829994
2014-10-11,10,29.5243690023463,23.136056996922854,73.17981544453862,36.84235054680016
2014-10-12,10,36.266066749312536,29.01656184860638,68.96366956467351,43.16243370577989
2014-10-13,10,28.095824400954996,23.428601798434645,66.69747767970662,34.76557216892566
2014-10-14,10,31.696429809928834,26.04586913714579,56.535021971310925,37.34993200705993
2014-10-15,10,33.17663441296915,27.949203161725393,71.07947567005753,40.2845819799749
2014-10-16,10,32.561983735470065,26.182830616743942,57.44501116866051,38.30648485233611
2014-10-17,10,30.75460096035881,23.524378784708023,63.98013345406322,37.152614305765134
2014-10-18,10,31.58375549928545,26.180729786006523,79.4694414638698,39.53069964567243
2014-10-19,10,31.013998130682335,27.40430249815177,58.39165764189854,36.85316389487219
2014-10-20,10,30.821270486111576,25.233491231136046,49.27010742927139,35.74828122903872
2014-10-21,10,33.699204194042046,26.785730462024638,54.4745280812989,39.146657002171935
2014-10-22,10,32.71403097193009,26.176401068980212,74.94298826687623,40.20832979861772
2014-10-23,10,30.614180809478693,24.185994561668117,67.54731137380209,37.3689119468589
2014-10-24,10,33.7991997508665,28.07919305274098,63.71122621311246,40.17032237217774
2014-10-25,10,32.614599041753216,27.893629777973004,59.90906194688431,38.605505236441644
2014-10-26,10,33.62572423767792,27.110429916053455,69.8535990755319,40.61108414523111
2014-10-27,10,33.259257683847224,28.09353949388185,56.508951490097765,38.910152832857
2014-10-28,10,30.342009978155854,22.157913244775397,68.05665568642596,37.14767554679845
2014-10-29,10,30.87963791960606,24.309130711251544,57.68745431187043,36.648383350793104
2014-10-30,10,33.49458721024652,28.07523551280047,56.02340614724946,39.096927824971466
2014-10-31,10,33.22074053086693,27.832125778255556,58.62512565174988,39.083253096041915
2014-11-01,11,31.958196812071705,26.051141018685293,61.24592553516038,38.08278936558774
2014-11-02,11,32.23465476661757,26.474156688639315,64.51170164066296,38.685824930683864
2014-11-03,11,34.55532979157685,27.438496016046898,67.35455795111115,41.29078558668797
2014-11-04,11,30.81685722232834,24.630441052584295,28.11634708571556,33.6284919308999
2014-11-05,11,33.094194762340074,27.825826501248603,56.92349442253235,38.78654420459331
2014-11-06,11,31.595614695132213,23.70517400997643,61.08430022643961,37.70404471777617
2014-11-07,11,31.56463759354556,25.515329262025336,80.0506203860833,39.569699632153885
2014-11-08,11,34.19755370397438,27.42871402800548,54.19997391617868,39.61755109559225
2014-11-09,11,33.65083269797606,28.259059205420815,66.62796618099912,40.31362931607597
2014-11-10,11,33.62701927200128,27.263903644256754,79.95030309735837,41.622049581737116
2014-11-11,11,34.61095761430866,28.299847623165466,51.870314700527274,39.79798908436139
2014-11-12,11,32.04200768326552,27.93165697536167,68.93975225864402,38.93598290912992
2014-11-13,11,33.36390594258993,25.348630832129288,56.977281660654796,39.06163410865541
2014-11-14,11,31.379466486813087,24.08882202589054,59.95366257710766,37.37483274452385
2014-11-15,11,32.64833270497689,27.045528021122877,56.96889166046685,38.345221871023575
2014-11-16,11,31.739713891264632,26.84198363172049,57.68142691584114,37.507856582848746
2014-11-17,11,32.19399192998544,25.846430316181884,92.21912147906494,41.41590407789193
2014-11-18,11,33.19031405087383,27.103616351459433,73.44455872071666,40.5347699229455
2014-11-19,11,30.363558633533057,24.007889684969825,76.0173786178621,37.965296495319265
2014-11-20,11,36.18477455137092,29.99319715517683,69.91993486836496,43.17676803820742
2014-11-21,11,29.987965237000594,23.481724247694668,48.93743211598042,34.88170844859864
2014-11-22,11,29.571622774424537,22.124317075032728,68.94957970323307,36.466580744747844
2014-11-23,11,34.316221747000135,27.748118541871488,75.72929614507346,41.88915136150748
2014-11-24,11,33.583325387925875,28.632980886835817,56.466005259608885,39.22992591388676
2014-11-25,11,33.24823963410431,25.885676781391858,74.65326667161126,40.71356630126544
2014-11-26,11,33.25669101852856,25.616076455040268,72.04336209854078,40.46102722838263
2014-11-27,11,31.97550645430617,22.823449719794084,83.5204004481367,40.32754649911984
2014-11-28,11,30.20549125702834,25.328985290267937,60.82216987486381,36.28770824451472
2014-11-29,11,32.151609116387455,25.90872710323718,54.023890177242734,37.55399813411173
2014-11-30,11,30.645676576975777,26.727775280164764,61.383718906274545,36.784048467603235
2014-12-01,12,30.9502394668355,24.397090310456292,79.35570993163623,38.88581045999912
2014-12-02,12,28.705885236995723,23.254085535162496,46.71594119158037,33.377479356153756
2014-12-03,12,27.349005606414977,19.425559811590023,44.31624284568968,31.780629890983946
2014-12-04,12,28.357228316694012,23.131843286712595,65.89395278931613,34.946623595625624
2014-12-05,12,29.825862908551247,25.51504594651851,60.57410707225844,35.88327361577709
2014-12-06,12,27.87255089439205,22.343814635094567,65.07727893175685,34.38027878756773
